Company Name;Country of Headquarters;ESG Score;;;;;;;;;
;;46,54;37,86;35,58;27,42;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;38,27;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;48,2;49,54;46,65;;;;;;;
;;;;;;;;;;;
;;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013
Rubean AG;Germany;;;;;;;;;;
CRISPR Therapeutics AG;Switzerland;43,64;49,51;36,62;;;;;;;
Lyxor 1 TecDAX (DR) UCITS ETF (I);Germany;;;;;;;;;;
Trivago NV;Germany;43,68;41,26;32,24;;;;;;;
Varia US Properties AG;Switzerland;29,18;15,22;13,51;;;;;;;
ProCredit Holding AG & Co KGaA;Germany;73,29;70,59;62,34;51,77;;;;;;
Good Brands AG;Germany;;;;;;;;;;
Net Digital AG;Germany;;;;;;;;;;
Obseva SA;Switzerland;31,63;34,34;;;;;;;;
Aumann AG;Germany;34,57;25,28;22;16,97;16,13;;;;;
Symetis SA;Switzerland;;;;;;;;;;
IBU-tec advanced materials AG;Germany;;;;;;;;;;
Consus Real Estate AG;Germany;3,66;4,49;;;;;;;;
Delivery Hero SE;Germany;81,34;82,65;82,41;69,26;60,13;48,31;;;;
Tick Trading Software AG;Germany;;;;;;;;;;
Vapiano SE;Germany;;;;;;;;;;
Naga Group AG;Germany;;;;;;;;;;
Idorsia Ltd;Switzerland;78,23;74,05;75,16;51,14;51,85;;;;;
Noratis AG;Germany;;;;;;;;;;
METRO AG;Germany;72,48;72,5;68,3;55,14;52,89;56,77;;;;
Jost Werke SE;Germany;61,97;63,26;52,22;41,34;41,77;;;;;
Landis+Gyr Group AG;Switzerland;73,4;66,34;61,02;41,68;;;;;;
Voltabox AG;Germany;;;;;;;;;;
UBS Fund Management Switzerland AG;Switzerland;;;;;;;;;;
Mynaric AG;Germany;;;;;;;;;;
InflaRx NV;Germany;;;;;;;;;;
Promaxima Immobilien AG;Switzerland;;;;;;;;;;
Hellofresh SE;Germany;79,25;67,87;46,6;40,05;;;;;;
Spark Networks SE;Germany;;;;;;;;;;
Admicasa Holding AG;Switzerland;;;;;;;;;;
Philion SE;Germany;;;;;;;;;;
Stemmer Imaging AG;Germany;;;;;;;;;;
Instone Real Estate Group SE;Germany;60,37;60,8;49,56;;;;;;;
Siemens Healthineers AG;Germany;79,29;80,83;78,22;77,28;76,05;;;;;
LHI Palaimon GmbH;Germany;;;;;;;;;;
Hydrogen Fuel and EV Charge Solutions AG;Germany;;;;;;;;;;
Dermapharm Holding SE;Germany;48,43;46,75;41,03;;;;;;;
SunMirror AG;Switzerland;;;;;;;;;;
SenioResidenz AG;Switzerland;;;;;;;;;;
UniDevice AG;Germany;;;;;;;;;;
DWS Group GmbH & Co KgaA;Germany;64,16;62,29;51,61;40,54;;;;;;
Sensirion Holding AG;Switzerland;53,58;47,13;38,6;24,8;;;;;;
Asmallworld AG;Switzerland;13,04;11,43;4,26;;;;;;;
Medartis Holding AG;Switzerland;55,33;43,57;40,2;32,82;23,65;;;;;
Cyan AG;Germany;;;;;;;;;;
Serviceware SE;Germany;28,32;26,68;18,6;;;;;;;
Spexis AG;Switzerland;19,55;18,53;22,88;;;;;;;
029 Group SE;Germany;;;;;;;;;;
STS Group AG;Germany;17,28;19,64;14,5;;;;;;;
Nfon AG;Germany;;;;;;;;;;
Homes & Holiday AG;Germany;;;;;;;;;;
Capsensixx AG;Germany;;;;;;;;;;
Home24 SE;Germany;63,16;46,99;47,7;;;;;;;
Lodgyslife AG;Germany;;;;;;;;;;
Klingelnberg AG;Switzerland;18,35;18,39;15,4;;;;;;;
Marley Spoon SE;Germany;41,19;37,14;;;;;;;;
Global Blue Group Holding Ltd;Switzerland;25,94;25,62;;;;;;;;
Creditshelf AG;Germany;;;;;;;;;;
Procimmo Group AG;Switzerland;;;;;;;;;;
Traumhaus AG;Germany;;;;;;;;;;
Netfonds AG;Germany;;;;;;;;;;
Garrett Motion Inc;Switzerland;80,39;65,68;49,74;45,72;;;;;;
LHI Portunus I Genuesse-GmbH;Germany;;;;;;;;;;
SIG Group AG;Switzerland;88,76;84,46;73,48;65,58;66,15;;;;;
Traton SE;Germany;50,11;33,71;25,9;;;;;;;
Westwing Group SE;Germany;55,29;41,47;28,39;;;;;;;
Limes Schlosskliniken AG;Germany;;;;;;;;;;
DFV Deutsche Familienversicherung AG;Germany;;;;;;;;;;
Immatics NV;Germany;;;;;;;;;;
Aifinyo AG;Germany;;;;;;;;;;
PREOS Global Office Real Estate & Technology AG;Germany;;;;;;;;;;
BAL Germany AG;Germany;;;;;;;;;;
Hbi-Hyperion Se;Germany;;;;;;;;;;
RAVENO Capital AG;Germany;;;;;;;;;;
Stadler Rail AG;Switzerland;42,27;36,69;32,4;15,79;;;;;;
Medacta Group SA;Switzerland;64,52;58,17;44,4;36,04;;;;;;
Jumia Technologies AG;Germany;54,4;52,95;0,96;;;;;;;
Alcon AG;Switzerland;73,76;68,29;67,97;27,85;;;;;;
Avemio AG;Germany;;;;;;;;;;
Aluflexpack AG;Switzerland;33,38;33,33;23,83;;;;;;;
Spielvereinigung Unterhaching Fussball GmbH & Co KgaA;Germany;;;;;;;;;;
MERIDIANA Blockchain Ventures SE;Germany;;;;;;;;;;
Advanced Bitcoin Technologies AG;Germany;;;;;;;;;;
Ultima Capital SA;Switzerland;;;;;;;;;;
ADC Therapeutics SA;Switzerland;45;29,84;;;;;;;;
TeamViewer SE;Germany;64,87;70,55;69,58;44,5;;;;;;
BioNTech SE;Germany;85,48;85,23;74,19;;;;;;;
Xlife Sciences AG;Switzerland;;;;;;;;;;
Euroeyes International Eye Clinic Ltd;Germany;;;;;;;;;;
Softwareone Holding AG;Switzerland;66,92;67,9;66,62;68,47;;;;;;
Centogene NV;Germany;54,45;57,01;54,8;;;;;;;
SynBiotic SE;Germany;;;;;;;;;;
Exasol AG;Germany;;;;;;;;;;
Tion Renewables AG;Germany;;;;;;;;;;
coinIX GmbH & Co KgaA;Germany;;;;;;;;;;
Fox E-Mobility AG;Germany;;;;;;;;;;
GORE German Office Real Estate AG;Germany;;;;;;;;;;
NLS Pharmaceutics AG;Switzerland;21,9;8,54;;;;;;;;
Valuechain Se;Germany;;;;;;;;;;
PharmaSGP Holding SE;Germany;;;;;;;;;;
Ina Invest Holding AG;Switzerland;;;;;;;;;;
ETC Issuance GmbH;Germany;;;;;;;;;;
Auto.De AG;Germany;;;;;;;;;;
Achiko AG;Switzerland;;;;;;;;;;
V-ZUG Holding AG;Switzerland;57,7;55,65;44,37;;;;;;;
Brockhaus Technologies AG;Germany;;;;;;;;;;
CureVac NV;Germany;22,48;;;;;;;;;
Consulting Team Holding AG;Germany;;;;;;;;;;
Knaus Tabbert AG;Germany;57,21;61,87;;;;;;;;
VIA Optronics AG;Germany;30,27;22,55;;;;;;;;
Siemens Energy AG;Germany;73,55;77,81;79,93;;;;;;;
Hensoldt AG;Germany;76,33;74,48;65,38;;;;;;;
SIGNA Sports United NV;Germany;;;;;;;;;;
Deutsche Payment A1M SE;Germany;;;;;;;;;;
Compleo Charging Solutions AG;Germany;;;;;;;;;;
Beno Holding AG;Germany;;;;;;;;;;
MoonLake Immunotherapeutics;Switzerland;;;;;;;;;;
Convalue Se;Germany;;;;;;;;;;
123fahrschule SE;Germany;;;;;;;;;;
Fashionette AG;Germany;;;;;;;;;;
Optal-Mology AG;Germany;;;;;;;;;;
Lilium NV;Germany;;;;;;;;;;
WR Wohnraum AG;Germany;;;;;;;;;;
Nagarro SE;Germany;50,12;47,81;37,01;;;;;;;
Cogia AG;Germany;;;;;;;;;;
MYT Netherlands Parent BV;Germany;;;;;;;;;;
Impera SE;Germany;;;;;;;;;;
AUTO1 Group SE;Germany;45,78;47,37;17,41;;;;;;;
Daimler Truck Holding AG;Germany;85,43;87,02;;;;;;;;
Beaconsmind AG;Switzerland;;;;;;;;;;
International School Augsburg ISA gemeinnuetzige AG;Germany;;;;;;;;;;
Vantage Towers AG;Germany;30,21;;;;;;;;;
Friedrich Vorwerk Group SE;Germany;;;;;;;;;;
VectivBio Holding AG;Switzerland;;;;;;;;;;
Ikonia FinTech AG;Germany;;;;;;;;;;
Katek Se;Germany;56,41;;;;;;;;;
Synlab AG;Germany;;;;;;;;;;
ATAI Life Sciences NV;Germany;;;;;;;;;;
Montana Aerospace AG;Switzerland;;;;;;;;;;
Fonterelli SPAC 1 AG;Germany;;;;;;;;;;
PolyPeptide Group AG;Switzerland;54,46;25,68;25,73;;;;;;;
hGears AG;Germany;;;;;;;;;;
Linus Digital Finance AG;Germany;;;;;;;;;;
Apontis Pharma AG;Germany;;;;;;;;;;
Cannovum Cannabis AG;Germany;;;;;;;;;;
Trifork Holding AG;Switzerland;47,51;46,42;32,02;;;;;;;
Oculis Holding AG;Switzerland;;;;;;;;;;
Vitruvia Medical AG;Switzerland;;;;;;;;;;
Aurenia SE;Germany;;;;;;;;;;
Action Press AG;Germany;;;;;;;;;;
ABOUT YOU Holding SE;Germany;58,22;51,69;;;;;;;;
Cherry SE;Germany;;;;;;;;;;
Bike24 Holding AG;Germany;;;;;;;;;;
Spac One AG;Germany;;;;;;;;;;
BEBO Health SA;Switzerland;;;;;;;;;;
IDNTT SA;Switzerland;;;;;;;;;;
Terentius Se;Germany;;;;;;;;;;
Sophia Genetics SA;Switzerland;;;;;;;;;;
Aurasol AG;Switzerland;;;;;;;;;;
Dessixx AG;Germany;;;;;;;;;;
Concado Se;Germany;;;;;;;;;;
VOQUZ Labs AG;Germany;;;;;;;;;;
Tokentus Investment AG;Germany;;;;;;;;;;
Spac Two AG;Germany;;;;;;;;;;
Sportradar Group AG;Switzerland;;;;;;;;;;
On Holding AG;Switzerland;;;;;;;;;;
Astrocast SA;Switzerland;;;;;;;;;;
Vitesco Technologies Group AG;Germany;62,78;63,72;;;;;;;;
Pyrum Innovations AG;Germany;;;;;;;;;;
medmix AG;Switzerland;;;;;;;;;;
Sdm SE;Germany;;;;;;;;;;
Performance One AG;Germany;;;;;;;;;;
Veganz Group AG;Germany;;;;;;;;;;
Mainz Biomed NV;Germany;;;;;;;;;;
Sono Group NV;Germany;;;;;;;;;;
Alpha Exploration Ltd;Switzerland;;;;;;;;;;
Darwin AG;Germany;;;;;;;;;;
Guardbox Se;Germany;;;;;;;;;;
Ceritech AG;Germany;;;;;;;;;;
European Healthcare Acquisition & Growth Company BV;Germany;;;;;;;;;;
Venturio SE;Germany;;;;;;;;;;
Strategie Kapital AG;Germany;;;;;;;;;;
EAMD European AeroMarine Drones AG;Germany;;;;;;;;;;
Bitpanda Issuance GmbH;Germany;;;;;;;;;;
Deutsche Eigenheim Union AG;Germany;;;;;;;;;;
Genesis Growth Tech Acquisition Corp;Switzerland;;;;;;;;;;
Calvert International AG;Germany;;;;;;;;;;
Smart Valor AG;Switzerland;;;;;;;;;;
Vameva Se;Germany;;;;;;;;;;
Dr Ing hc F Porsche AG;Germany;;;;;;;;;;
Elaris GmbH;Germany;;;;;;;;;;
Stock3 AG;Germany;;;;;;;;;;
Digital Invest eV AG;Germany;;;;;;;;;;
Viromed Medical AG;Germany;;;;;;;;;;
Faveos Se;Germany;;;;;;;;;;
Innodio Se;Germany;;;;;;;;;;
Haute Capital Partners AG;Switzerland;;;;;;;;;;
EPIC Suisse AG;Switzerland;;;;;;;;;;
Cerdios Se;Germany;;;;;;;;;;
Patrimonium Urban Opportunity AG;Switzerland;;;;;;;;;;
Semodu AG;Germany;;;;;;;;;;
Spac Three AG;Germany;;;;;;;;;;
PflegeDigitalisierung Invest AG;Germany;;;;;;;;;;
Accelleron Industries AG;Switzerland;;;;;;;;;;
Streetex Corp;Germany;;;;;;;;;;
Cantourage Group SE;Germany;;;;;;;;;;
Vandana Se;Germany;;;;;;;;;;
Intesgo Se;Germany;;;;;;;;;;
Neon Equity AG;Germany;;;;;;;;;;
IONOS Group SE;Germany;;;;;;;;;;
Fonterelli SPAC 3 AG;Germany;;;;;;;;;;
DSM-Firmenich AG;Switzerland;;;;;;;;;;
Sealsq Corp;Switzerland;;;;;;;;;;
